Formula,Runs,Avg_Mass,Avg_RT,Avg_Score,Occurrence_Count,Run_Names,Num_Runs
C30H42N7O19P3S,"['bigmed', 'tiny']",929.1442999999999,14.2745,52.41,2,"bigmed, tiny",2
C30H44O7,"['med', 'tiny']",516.30865,13.1555,58.4,2,"med, tiny",2
C30H47NO13,"['large', 'tiny']",629.30755,4.0745000000000005,55.86,2,"large, tiny",2
C30H47NO11,"['med', 'tiny']",597.31325,4.099,71.355,2,"med, tiny",2
C30H46O8,"['med', 'tiny']",534.3200999999999,5.607,59.855000000000004,2,"med, tiny",2
C30H46NO10P,"['med', 'tiny']",611.281,4.216,57.375,2,"med, tiny",2
C30H46N2O,"['med', 'tiny']",450.3593,16.185000000000002,60.405,2,"med, tiny",2
C30H45O11P,"['bigmed', 'tiny']",612.27215,7.1785,60.845,2,"bigmed, tiny",2
C30H44O5,"['med', 'tiny']",484.3214,13.8855,56.185,2,"med, tiny",2
C30H43NO11,"['bigmed', 'med']",593.2823,11.219000000000001,69.815,2,"bigmed, med",2
C30H44O4,"['bigmed', 'tiny']",468.32655,8.984499999999999,58.004999999999995,2,"bigmed, tiny",2
C30H44O2,"['large', 'tiny']",436.33695,16.389499999999998,64.765,2,"large, tiny",2
C30H44O13,"['large', 'tiny']",612.27665,4.2565,68.58500000000001,2,"large, tiny",2
C30H44O10,"['med', 'tiny']",564.29495,5.7364999999999995,64.99,2,"med, tiny",2
C30H43O9P,"['med', 'tiny']",578.2634,3.904,73.03,2,"med, tiny",2
C30H43NO7,"['med', 'tiny']",529.3022000000001,4.4765,73.135,2,"med, tiny",2
C30H53O10P,"['large', 'tiny']",604.3357000000001,11.0625,60.425,2,"large, tiny",2
C30H53O8P,"['bigmed', 'tiny']",572.3498999999999,18.055999999999997,57.835,2,"bigmed, tiny",2
C29H59O9P,"['bigmed', 'large']",582.39375,18.079500000000003,59.81,2,"bigmed, large",2
C31H48O4,"['bigmed', 'med']",484.35315,13.4685,66.745,2,"bigmed, med",2
C31H47NO4,"['bigmed', 'large']",497.3483,15.572,68.41499999999999,2,"bigmed, large",2
C31H46O7,"['med', 'tiny']",530.326,4.632,86.58,2,"med, tiny",2
C31H46O3,"['med', 'tiny']",466.34680000000003,9.154499999999999,67.775,2,"med, tiny",2
C31H45O13P,"['bigmed', 'med']",656.2579,14.091000000000001,59.695,2,"bigmed, med",2
C31H45NO4,"['bigmed', 'large']",495.3349,20.183999999999997,58.465,2,"bigmed, large",2
C31H45NO10S,"['med', 'tiny']",623.2758,11.832,65.16499999999999,2,"med, tiny",2
C31H45NO10,"['med', 'tiny']",591.30645,4.411,58.2,2,"med, tiny",2
C31H44N7O19P3S,"['large', 'tiny']",943.16425,13.9505,53.135000000000005,2,"large, tiny",2
C31H43NO6,"['med', 'tiny']",525.3086000000001,5.464499999999999,61.900000000000006,2,"med, tiny",2
C31H43NO5,"['med', 'tiny']",509.3144,4.32,66.13,2,"med, tiny",2
C31H43NO4,"['large', 'med']",493.319,13.802999999999999,56.525,2,"large, med",2
C31H42O6,"['bigmed', 'med']",510.2975,13.5205,57.504999999999995,2,"bigmed, med",2
C31H42O4,"['med', 'tiny']",478.30825000000004,3.488,59.495000000000005,2,"med, tiny",2
C31H42O10,"['med', 'tiny']",574.27865,4.372,60.215,2,"med, tiny",2
C31H41NO4,"['bigmed', 'large']",491.3047,17.04,55.44,2,"bigmed, large",2
C31H47NO5,"['bigmed', 'tiny']",513.34645,12.181000000000001,53.575,2,"bigmed, tiny",2
C31H48O8,"['med', 'tiny']",548.3314499999999,3.722,63.555,2,"med, tiny",2
C30H53O9P,"['med', 'tiny']",588.34185,5.178,71.395,2,"med, tiny",2
C31H49NO10,"['med', 'tiny']",595.3387499999999,4.697,76.7,2,"med, tiny",2
C16H29N3O6S,"['med', 'tiny']",391.17645,15.157,56.31,2,"med, tiny",2
C31H51NO8,"['med', 'tiny']",565.358,3.904,57.0,2,"med, tiny",2
C31H51NO6S,"['large', 'tiny']",565.346,10.558,58.93,2,"large, tiny",2
C31H51NO5,"['bigmed', 'med']",517.3775,19.561500000000002,66.47,2,"bigmed, med",2
C31H50O5,"['med', 'tiny']",502.36789999999996,10.311,66.435,2,"med, tiny",2
C31H50O11S,"['med', 'tiny']",630.30785,4.0600000000000005,78.0,2,"med, tiny",2
C31H50NO8P,"['bigmed', 'med']",595.3297,11.0505,59.66,2,"bigmed, med",2
C31H50N7O18P3S,"['bigmed', 'tiny']",933.2176,18.314999999999998,58.099999999999994,2,"bigmed, tiny",2
C16H29N5O5,"['large', 'tiny']",371.21685,8.206,72.955,2,"large, tiny",2
C31H49O13P,"['med', 'tiny']",660.2864999999999,12.663499999999999,56.325,2,"med, tiny",2
C31H49O11P,"['large', 'tiny']",628.3063500000001,4.0875,56.22,2,"large, tiny",2
C31H49NO9,"['med', 'tiny']",579.3447,3.787,71.91,2,"med, tiny",2
C16H29NO3,"['large', 'tiny']",283.214,10.8315,59.315,2,"large, tiny",2
C31H49NO3,"['large', 'med']",483.37284999999997,13.9345,61.945,2,"large, med",2
C31H49NO12,"['bigmed', 'tiny']",627.3259,12.401499999999999,60.269999999999996,2,"bigmed, tiny",2
C16H29NO6,"['med', 'tiny']",331.2014,8.375,71.885,2,"med, tiny",2
C31H40O6,"['bigmed', 'tiny']",508.28430000000003,10.9085,56.3,2,"bigmed, tiny",2
C31H40N2O3,"['med', 'tiny']",488.3053,5.477,61.095,2,"med, tiny",2
C30H63O8P,"['large', 'tiny']",582.4281,15.713999999999999,60.015,2,"large, tiny",2
C30H58NO8P,"['large', 'med']",591.39105,19.326999999999998,67.83500000000001,2,"large, med",2
C30H58NO11P,"['med', 'tiny']",639.3703,5.49,58.425,2,"med, tiny",2
C30H57O13P,"['large', 'tiny']",656.3593,4.2435,65.575,2,"large, tiny",2
C30H57O12P,"['bigmed', 'med']",640.36045,11.817,56.775000000000006,2,"bigmed, med",2
C30H57NO6,"['bigmed', 'large']",527.4206,20.0795,55.730000000000004,2,"bigmed, large",2
C16H30O5,"['med', 'tiny']",302.2081,6.1265,79.46000000000001,2,"med, tiny",2
C30H57NO11S,"['med', 'tiny']",639.36915,5.49,63.125,2,"med, tiny",2
C30H56NO12P,"['med', 'tiny']",653.3569500000001,4.255,66.425,2,"med, tiny",2
C30H56NO11P,"['med', 'tiny']",637.3626,4.58,65.195,2,"med, tiny",2
C30H56NO10P,"['med', 'tiny']",621.3641,4.398,75.595,2,"med, tiny",2
C30H55NO9,"['med', 'tiny']",573.3871,5.789,65.02499999999999,2,"med, tiny",2
C30H55NO5,"['large', 'tiny']",509.40689999999995,18.1715,58.379999999999995,2,"large, tiny",2
C30H54NO9P,"['med', 'tiny']",603.3566000000001,12.247,68.575,2,"med, tiny",2
C16H31N3O4S,"['bigmed', 'tiny']",361.2056,17.8345,60.36,2,"bigmed, tiny",2
C30H54NO10P,"['med', 'tiny']",619.3473,4.606,78.585,2,"med, tiny",2
C30H58NO9P,"['bigmed', 'med']",607.3797500000001,10.9465,56.739999999999995,2,"bigmed, med",2
C30H58O10,"['med', 'tiny']",578.4011499999999,9.972999999999999,66.805,2,"med, tiny",2
C16H30N6O4S,"['med', 'tiny']",402.20754999999997,7.8545,62.065,2,"med, tiny",2
C30H60NO11P,"['med', 'tiny']",641.3924,4.749499999999999,56.965,2,"med, tiny",2
C16H29NO8,"['med', 'tiny']",363.1899,6.5809999999999995,57.86,2,"med, tiny",2
C30H61O7P,"['large', 'tiny']",564.4148,13.4145,52.675,2,"large, tiny",2
C30H61NO3,"['med', 'tiny']",483.462,13.0275,66.655,2,"med, tiny",2
C30H61NO,"['med', 'tiny']",451.47325,22.1345,73.735,2,"med, tiny",2
C30H61N2O6P,"['bigmed', 'med']",576.4277,14.637,72.53,2,"bigmed, med",2
C30H60NO8P,"['bigmed', 'med']",593.4055,19.081,67.67,2,"bigmed, med",2
C30H59NO5,"['med', 'tiny']",513.44065,15.495999999999999,57.185,2,"med, tiny",2
C30H58O5,"['bigmed', 'tiny']",498.4267,19.8615,55.26,2,"bigmed, tiny",2
C30H59NO4,"['bigmed', 'med']",497.4439,19.107,55.355000000000004,2,"bigmed, med",2
C16H30N4O5S,"['bigmed', 'tiny']",390.1961,9.466000000000001,58.34,2,"bigmed, tiny",2
C30H59NO2,"['med', 'tiny']",465.4538,18.784,57.345,2,"med, tiny",2
C30H59NO10,"['bigmed', 'med']",593.41075,17.2365,60.555,2,"bigmed, med",2
C16H30N6O4,"['med', 'tiny']",370.23185,6.5295000000000005,71.215,2,"med, tiny",2
C30H59N2O6P,"['large', 'tiny']",574.41125,18.197000000000003,65.38,2,"large, tiny",2
C29H60NO7P,"['large', 'med']",565.41435,17.328,56.555,2,"large, med",2
C29H59NO2,"['bigmed', 'med']",453.452,17.7425,56.625,2,"bigmed, med",2
C28H46O10,"['med', 'tiny']",542.3054500000001,5.1915,57.17,2,"med, tiny",2
C17H22N2O,"['med', 'tiny']",270.17314999999996,8.0495,64.61,2,"med, tiny",2
C28H57N2O7P,"['bigmed', 'med']",564.39035,16.508499999999998,58.65,2,"bigmed, med",2
C28H56O3,"['med', 'tiny']",440.42055,13.378499999999999,69.21,2,"med, tiny",2
C28H56O2,"['med', 'tiny']",424.42769999999996,14.314,56.84,2,"med, tiny",2
C28H56N4O3,"['med', 'tiny']",496.43615,18.445999999999998,51.735,2,"med, tiny",2
C28H55O9P,"['bigmed', 'med']",566.3593000000001,9.206,52.475,2,"bigmed, med",2
C28H55NO3,"['bigmed', 'tiny']",453.41495,16.159,53.705,2,"bigmed, tiny",2
C28H55NO2,"['bigmed', 'tiny']",437.4253,17.691499999999998,57.394999999999996,2,"bigmed, tiny",2
C28H55N2O6P,"['bigmed', 'large']",546.38285,19.703,65.07,2,"bigmed, large",2
C28H54O3,"['large', 'med']",438.4068,14.053,60.870000000000005,2,"large, med",2
C28H54O2,"['bigmed', 'med']",422.41179999999997,15.3655,65.535,2,"bigmed, med",2
C28H54NO9P,"['large', 'med']",579.3552999999999,19.741500000000002,58.965,2,"large, med",2
C28H54NO10P,"['med', 'tiny']",595.3453,5.412,67.17500000000001,2,"med, tiny",2
C28H54N4O3,"['large', 'tiny']",494.42044999999996,15.211,59.885,2,"large, tiny",2
C28H53O12P,"['large', 'tiny']",612.3318999999999,4.2044999999999995,73.565,2,"large, tiny",2
C28H53NO8,"['bigmed', 'med']",531.3785,11.9085,70.995,2,"bigmed, med",2
C28H57NO4,"['med', 'tiny']",471.429,17.497500000000002,99.16499999999999,2,"med, tiny",2
C17H21N5O4,"['med', 'tiny']",359.16155000000003,8.9725,74.33500000000001,2,"med, tiny",2
C29H42N7O17P3S,"['large', 'med']",885.158,13.3915,54.08,2,"large, med",2
C17H21N3,"['bigmed', 'large']",267.1721,18.222,67.295,2,"bigmed, large",2
C29H40O6S,"['bigmed', 'med']",516.25445,16.4565,62.2,2,"bigmed, med",2
C29H40O5S,"['large', 'med']",500.2593,20.884999999999998,59.72,2,"large, med",2
C29H40O4S,"['bigmed', 'large']",484.26535,19.0935,50.915,2,"bigmed, large",2
C29H40O,"['bigmed', 'tiny']",404.30705,14.963000000000001,60.55499999999999,2,"bigmed, tiny",2
C29H40N2O4,"['med', 'tiny']",480.29655,4.9704999999999995,59.53,2,"med, tiny",2
C29H39NO4,"['med', 'tiny']",465.28845,4.099,53.805,2,"med, tiny",2
C29H39NO3,"['med', 'tiny']",449.2913,10.545,69.69999999999999,2,"med, tiny",2
C29H38O5,"['med', 'tiny']",466.27375,6.023,60.2,2,"med, tiny",2
C29H38O2,"['large', 'med']",418.28795,14.859,73.93,2,"large, med",2
C29H38N4O4,"['med', 'tiny']",506.28855,5.0875,60.935,2,"med, tiny",2
C29H38N2O4,"['bigmed', 'tiny']",478.2816,11.1945,62.76,2,"bigmed, tiny",2
C29H37NO4,"['bigmed', 'tiny']",463.27225,10.025,58.504999999999995,2,"bigmed, tiny",2
C29H35NO2,"['bigmed', 'large']",429.26495,18.834,61.885000000000005,2,"bigmed, large",2
C29H30N4O4,"['med', 'tiny']",498.22855000000004,2.0335,73.78999999999999,2,"med, tiny",2
C28H58O12P2,"['large', 'med']",648.3366,15.145,58.94,2,"large, med",2
C17H22O5,"['med', 'tiny']",306.14639999999997,6.7635000000000005,54.315,2,"med, tiny",2
C28H53N3O,"['large', 'med']",447.41995,15.145,58.83,2,"large, med",2
C28H52O9,"['med', 'tiny']",532.3645,5.2955000000000005,70.42,2,"med, tiny",2
C17H23N3O4,"['med', 'tiny']",333.1671,4.411,59.565,2,"med, tiny",2
C28H48O8S,"['med', 'tiny']",544.3090500000001,4.4239999999999995,54.365,2,"med, tiny",2
C28H48O7S,"['med', 'tiny']",528.31395,4.463,56.69,2,"med, tiny",2
C28H48O4S,"['med', 'tiny']",480.32755,5.035500000000001,60.46,2,"med, tiny",2
C28H48O3,"['large', 'large']",432.3613,16.546499999999998,56.2,2,"large, large",2
C28H48O12,"['med', 'tiny']",576.3145999999999,4.489,65.76,2,"med, tiny",2
C28H48N4O3,"['med', 'tiny']",488.3728,13.235,71.14500000000001,2,"med, tiny",2
C28H48N2O3,"['large', 'tiny']",460.36905,17.482,62.145,2,"large, tiny",2
C28H47O8P,"['large', 'med']",542.30015,12.011,67.17999999999999,2,"large, med",2
C28H47O11P,"['bigmed', 'tiny']",590.28625,9.869,60.89,2,"bigmed, tiny",2
C28H47NO4S,"['med', 'tiny']",493.32354999999995,5.1005,66.8,2,"med, tiny",2
C28H47NO2,"['large', 'med']",429.35995,17.197499999999998,61.97,2,"large, med",2
C28H46O7S,"['med', 'tiny']",526.2982999999999,4.7885,72.325,2,"med, tiny",2
C28H46O4,"['bigmed', 'med']",446.34015,16.846,56.8,2,"bigmed, med",2
C28H46O2,"['med', 'tiny']",414.34995000000004,13.1835,61.93,2,"med, tiny",2
C28H46O11,"['large', 'med']",558.30375,14.8055,59.504999999999995,2,"large, med",2
C28H49N3O3,"['med', 'tiny']",475.37784999999997,19.3295,66.29499999999999,2,"med, tiny",2
C28H49NO10S,"['med', 'tiny']",591.30645,4.411,56.605000000000004,2,"med, tiny",2
C28H49NO2,"['bigmed', 'tiny']",431.3768,15.534500000000001,69.78999999999999,2,"bigmed, tiny",2
C17H23N7O6,"['med', 'tiny']",421.17075,10.636,55.81,2,"med, tiny",2
C28H52O2,"['med', 'tiny']",420.39459999999997,11.832,69.015,2,"med, tiny",2
C17H23N3O5,"['med', 'tiny']",349.166,14.4695,68.375,2,"med, tiny",2
C28H52NO11P,"['med', 'tiny']",609.3278499999999,3.995,70.43,2,"med, tiny",2
C17H23N7O4,"['med', 'tiny']",389.18305,7.244,67.925,2,"med, tiny",2
C28H51O8P,"['med', 'tiny']",546.33055,5.282500000000001,65.89500000000001,2,"med, tiny",2
C28H51O12P,"['med', 'tiny']",610.3128999999999,6.3475,62.76,2,"med, tiny",2
C28H50O9S,"['med', 'tiny']",562.3197,3.722,74.085,2,"med, tiny",2
C28H49NO7,"['bigmed', 'tiny']",511.35069999999996,11.296999999999999,58.885,2,"bigmed, tiny",2
C17H23NO2,"['large', 'tiny']",273.1729,9.336500000000001,65.05,2,"large, tiny",2
C28H50O7S,"['med', 'tiny']",530.32705,4.632,88.08500000000001,2,"med, tiny",2
C17H24N4O5S,"['bigmed', 'tiny']",396.1473,15.353,51.17,2,"bigmed, tiny",2
C28H50N2O4,"['bigmed', 'tiny']",478.37635,10.349499999999999,59.02,2,"bigmed, tiny",2
C28H50N2O3,"['bigmed', 'large']",462.3804,17.066,63.714999999999996,2,"bigmed, large",2
C28H49O9P,"['med', 'tiny']",560.3088,12.5065,64.32000000000001,2,"med, tiny",2
C29H41NO10S,"['bigmed', 'tiny']",595.2456999999999,7.1785,72.17,2,"bigmed, tiny",2
C29H42O,"['bigmed', 'large']",406.3275,13.7545,55.739999999999995,2,"bigmed, large",2
C29H59N2O8P,"['med', 'tiny']",594.40065,5.997,66.52000000000001,2,"med, tiny",2
C29H53O13P,"['med', 'tiny']",640.32515,4.436999999999999,59.36,2,"med, tiny",2
C29H53NO9S,"['bigmed', 'tiny']",591.34715,4.5024999999999995,67.77,2,"bigmed, tiny",2
C29H53NO6,"['large', 'med']",511.3895,16.1425,65.41,2,"large, med",2
C29H53NO4,"['large', 'tiny']",479.39745,19.067,55.595,2,"large, tiny",2
C29H53N3O3,"['large', 'tiny']",491.40824999999995,19.366500000000002,61.695,2,"large, tiny",2
C29H52O6,"['bigmed', 'med']",496.377,14.975000000000001,67.205,2,"bigmed, med",2
C29H52O2,"['med', 'tiny']",432.3954,13.236,62.67,2,"med, tiny",2
C29H52O12S,"['bigmed', 'tiny']",624.3187,14.663,54.6,2,"bigmed, tiny",2
C29H52O11,"['large', 'tiny']",576.35455,11.129,54.195,2,"large, tiny",2
C29H52NO13P,"['bigmed', 'large']",653.3212,13.5075,56.935,2,"bigmed, large",2
C29H52N2O4,"['bigmed', 'tiny']",492.39525000000003,17.7175,61.505,2,"bigmed, tiny",2
C29H52N2O3,"['bigmed', 'tiny']",476.39795,21.316000000000003,69.81,2,"bigmed, tiny",2
C17H18N4O,"['med', 'tiny']",294.1491,8.907499999999999,74.17500000000001,2,"med, tiny",2
C29H51NO9,"['med', 'tiny']",557.35965,4.4375,60.525,2,"med, tiny",2
C29H51NO8S,"['med', 'tiny']",573.3340000000001,5.451,65.185,2,"med, tiny",2
C29H51NO7,"['med', 'tiny']",525.36875,4.632,81.395,2,"med, tiny",2
C29H53O12P,"['med', 'tiny']",624.32735,11.4805,57.965,2,"med, tiny",2
C29H54NO11P,"['med', 'tiny']",623.3429,8.6995,56.985,2,"med, tiny",2
C29H42O4S,"['med', 'tiny']",486.2792,2.4495,59.47,2,"med, tiny",2
C29H54NO7P,"['med', 'tiny']",559.3622,5.230499999999999,72.42,2,"med, tiny",2
C29H59N2O7P,"['large', 'med']",578.40575,14.053,56.885000000000005,2,"large, med",2
C16H34,"['large', 'med']",226.26465000000002,13.9635,59.31999999999999,2,"large, med",2
C29H58N2O3,"['bigmed', 'med']",482.445,17.1585,56.205,2,"bigmed, med",2
C29H57O12P,"['bigmed', 'med']",628.3621499999999,11.454,53.45,2,"bigmed, med",2
C29H57O11P,"['bigmed', 'tiny']",612.36635,12.61,58.635000000000005,2,"bigmed, tiny",2
C29H57NO3,"['med', 'tiny']",467.4328,11.13,93.74000000000001,2,"med, tiny",2
C29H56O10,"['bigmed', 'large']",564.389,19.079,58.86,2,"bigmed, large",2
C29H55O9P,"['large', 'med']",578.35555,18.703,56.695,2,"large, med",2
C29H55O14P,"['med', 'tiny']",658.3364,3.943,55.3,2,"med, tiny",2
C29H55O13P,"['med', 'tiny']",642.3412000000001,4.255,53.105000000000004,2,"med, tiny",2
C29H55NO8,"['med', 'tiny']",545.3915999999999,10.246,87.99000000000001,2,"med, tiny",2
C29H55NO5,"['med', 'tiny']",497.40615,16.042,54.155,2,"med, tiny",2
C29H55NO3,"['large', 'med']",465.4174,16.496,64.83500000000001,2,"large, med",2
C29H54O4,"['large', 'med']",466.4022,14.8855,57.265,2,"large, med",2
C29H54O11S,"['bigmed', 'med']",610.3405,20.289,57.455,2,"bigmed, med",2
C29H51NO5S,"['med', 'tiny']",525.34725,3.904,75.64,2,"med, tiny",2
C29H50O9S,"['bigmed', 'med']",574.3199,4.4765,73.195,2,"bigmed, med",2
C29H50O8S,"['med', 'tiny']",558.32525,5.776,54.815,2,"med, tiny",2
C29H50O8,"['med', 'tiny']",526.34965,3.722,89.91,2,"med, tiny",2
C29H45O10P,"['bigmed', 'tiny']",584.2755500000001,4.775499999999999,69.96000000000001,2,"bigmed, tiny",2
C29H45NO9,"['med', 'tiny']",551.3123,3.657,52.53,2,"med, tiny",2
C29H45NO8,"['med', 'tiny']",535.3194,3.54,64.83500000000001,2,"med, tiny",2
C29H45NO7,"['large', 'tiny']",519.3223,3.6585,69.855,2,"large, tiny",2
C17H20N4S,"['med', 'tiny']",312.13845000000003,9.843499999999999,74.805,2,"med, tiny",2
C29H44O8S,"['med', 'tiny']",552.2752,4.255,69.035,2,"med, tiny",2
C29H44O7,"['med', 'tiny']",504.30499999999995,3.3585000000000003,66.73,2,"med, tiny",2
C29H44N2O3,"['bigmed', 'med']",468.33344999999997,12.7275,57.459999999999994,2,"bigmed, med",2
C29H43NO8,"['med', 'tiny']",533.2989,10.648499999999999,59.515,2,"med, tiny",2
C29H43NO5S,"['bigmed', 'tiny']",517.2856,11.6225,54.675,2,"bigmed, tiny",2
C29H43NO5,"['med', 'tiny']",485.3123,6.465,66.575,2,"med, tiny",2
C29H43NO13,"['med', 'tiny']",613.2760499999999,4.216,54.835,2,"med, tiny",2
C29H43NO11,"['med', 'tiny']",581.2871,4.021,63.5,2,"med, tiny",2
C29H42O7,"['large', 'tiny']",502.2973,4.348,66.18,2,"large, tiny",2
C29H42O6,"['med', 'tiny']",486.29605000000004,8.9465,70.95,2,"med, tiny",2
C17H20N2O3,"['bigmed', 'med']",300.148,11.7915,54.465,2,"bigmed, med",2
C29H46O10S,"['med', 'tiny']",586.2809,3.722,79.67500000000001,2,"med, tiny",2
C29H46O7,"['bigmed', 'med']",506.32265,13.363,59.1,2,"bigmed, med",2
C29H49NO8S,"['med', 'tiny']",571.3168499999999,3.904,61.964999999999996,2,"med, tiny",2
C29H50O6,"['large', 'large']",494.3633,15.065999999999999,59.98,2,"large, large",2
C29H50O4,"['bigmed', 'tiny']",462.37080000000003,11.270999999999999,72.525,2,"bigmed, tiny",2
C29H50O11,"['med', 'tiny']",574.33725,5.2565,64.31,2,"med, tiny",2
C29H50O10,"['bigmed', 'large']",558.3406,17.326999999999998,63.754999999999995,2,"bigmed, large",2
C29H50N2O5,"['bigmed', 'med']",506.37065,16.2485,57.72,2,"bigmed, med",2
C29H49O13P,"['med', 'tiny']",636.2936500000001,3.891,62.56,2,"med, tiny",2
C29H49NO3,"['bigmed', 'tiny']",459.36935,19.003999999999998,65.285,2,"bigmed, tiny",2
C29H46O7S,"['bigmed', 'med']",538.2999500000001,17.964,59.754999999999995,2,"bigmed, med",2
C29H48O9,"['med', 'tiny']",540.33025,4.9575,76.215,2,"med, tiny",2
C29H48O,"['bigmed', 'tiny']",412.36855,15.586,69.735,2,"bigmed, tiny",2
C17H19NO5,"['med', 'tiny']",317.12615,8.0105,80.8,2,"med, tiny",2
C29H48N2O,"['med', 'tiny']",440.37829999999997,15.99,53.480000000000004,2,"med, tiny",2
C29H46O9S,"['med', 'tiny']",570.2853,3.3975,65.11500000000001,2,"med, tiny",2
C29H46O8S,"['med', 'tiny']",554.29035,3.904,66.125,2,"med, tiny",2
C25H41NO6S,"['bigmed', 'tiny']",483.2663,8.673,56.95,2,"bigmed, tiny",2
C25H41NO6,"['med', 'tiny']",451.29285,10.623,61.315000000000005,2,"med, tiny",2
C17H34N4O3,"['med', 'tiny']",342.26355,10.129,70.18,2,"med, tiny",2
C21H26O6S,"['med', 'tiny']",406.1447,13.313500000000001,54.85,2,"med, tiny",2
C21H26O2,"['bigmed', 'large']",310.19415000000004,20.7165,66.485,2,"bigmed, large",2
C21H26O10S,"['med', 'tiny']",470.124,7.257,72.455,2,"med, tiny",2
C21H26N2O9,"['bigmed', 'med']",450.1667,5.7885,66.195,2,"bigmed, med",2
C21H26ClN3OS,"['med', 'tiny']",403.1483,7.27,60.03,2,"med, tiny",2
C21H25NO3,"['bigmed', 'large']",339.18225,15.9765,62.44499999999999,2,"bigmed, large",2
C21H25N7O4,"['med', 'tiny']",439.19695,7.906499999999999,58.775,2,"med, tiny",2
C21H25N3O4,"['bigmed', 'med']",383.1845,14.378,59.42999999999999,2,"bigmed, med",2
C21H25N3O2S,"['med', 'tiny']",383.16785,7.932499999999999,62.125,2,"med, tiny",2
C21H25N,"['med', 'tiny']",291.1988,9.7135,68.36,2,"med, tiny",2
C21H24O8,"['med', 'tiny']",404.1473,7.244,96.555,2,"med, tiny",2
C21H24O5,"['large', 'tiny']",356.16380000000004,7.673,65.19,2,"large, tiny",2
C21H24O11S,"['large', 'med']",484.10415,11.481,58.295,2,"large, med",2
C21H24O,"['med', 'tiny']",292.18515,10.883,81.9,2,"med, tiny",2
C21H24N2O2,"['med', 'tiny']",336.1838,5.7495,59.47,2,"med, tiny",2
C21H24Cl2O4,"['med', 'tiny']",410.10495000000003,7.27,67.64500000000001,2,"med, tiny",2
C18H29NO6,"['med', 'tiny']",355.19894999999997,2.8385,55.92,2,"med, tiny",2
C21H27N3O2,"['med', 'tiny']",353.20705,7.816000000000001,59.489999999999995,2,"med, tiny",2
C21H30O7S,"['med', 'tiny']",426.1709,4.6845,51.325,2,"med, tiny",2
C21H27NO6,"['med', 'tiny']",389.18335,7.244,66.24,2,"med, tiny",2
C21H30O6,"['med', 'tiny']",378.20405,11.442,68.445,2,"med, tiny",2
C18H28O8S,"['med', 'tiny']",404.1475,7.244,71.005,2,"med, tiny",2
C21H30O3,"['large', 'med']",330.2223,8.739,66.28,2,"large, med",2
C21H30N6O4,"['large', 'tiny']",430.2345,4.8155,53.46,2,"large, tiny",2
C18H29NO2,"['bigmed', 'large']",291.22024999999996,16.054000000000002,58.19,2,"bigmed, large",2
C21H30N2O3,"['bigmed', 'med']",358.22595,14.428999999999998,60.68,2,"bigmed, med",2
C21H29NO2,"['bigmed', 'large']",327.21895,18.743,71.47,2,"bigmed, large",2
C21H29N3O,"['med', 'tiny']",339.2336,4.5280000000000005,59.665000000000006,2,"med, tiny",2
C21H29FO5,"['bigmed', 'large']",380.20015,13.625,73.31,2,"bigmed, large",2
C21H28O9S,"['bigmed', 'tiny']",456.14655,5.503,81.245,2,"bigmed, tiny",2
C21H28O8,"['med', 'tiny']",408.17655,2.8255,71.58500000000001,2,"med, tiny",2
C21H28O4,"['bigmed', 'med']",344.2006,11.272,70.685,2,"bigmed, med",2
C21H28N4O6,"['large', 'tiny']",432.20295,12.274000000000001,74.7,2,"large, tiny",2
C21H28N4O4S,"['med', 'tiny']",432.1803,11.4155,57.5,2,"med, tiny",2
C21H27NO8,"['med', 'tiny']",421.17560000000003,13.3265,67.37,2,"med, tiny",2
C18H30O2,"['large', 'large']",278.22395,8.986,87.32,2,"large, large",2
C21H23NO3,"['large', 'tiny']",337.1673,18.4585,70.00999999999999,2,"large, tiny",2
C21H23N2O3,"['med', 'tiny']",351.1726,6.0745000000000005,62.995000000000005,2,"med, tiny",2
C21H22O4,"['bigmed', 'med']",338.15160000000003,16.144,59.965,2,"bigmed, med",2
C20H40N2O3,"['large', 'med']",356.3039,13.794,66.61,2,"large, med",2
C20H39O8P,"['med', 'tiny']",438.2348,3.1895,58.485,2,"med, tiny",2
C18H31NO6,"['bigmed', 'med']",357.21635000000003,13.8705,64.045,2,"bigmed, med",2
C18H31O11P,"['med', 'tiny']",454.1613,7.9325,83.96000000000001,2,"med, tiny",2
C20H39NO6,"['bigmed', 'med']",389.2774,15.404,57.459999999999994,2,"bigmed, med",2
C20H39NO4,"['bigmed', 'med']",357.28585,17.223,55.7,2,"bigmed, med",2
C20H39NO2,"['med', 'tiny']",325.29595,9.778500000000001,74.05,2,"med, tiny",2
C18H32N2O4,"['med', 'tiny']",340.23715,4.5280000000000005,63.685,2,"med, tiny",2
C18H32N6O4,"['large', 'med']",396.2476,13.8975,68.61,2,"large, med",2
C20H38O3,"['med', 'tiny']",326.28065,9.180499999999999,75.71000000000001,2,"med, tiny",2
C20H38O2,"['med', 'tiny']",310.28594999999996,11.013,71.15,2,"med, tiny",2
C20H38NO8P,"['bigmed', 'med']",451.23425,17.158,60.22,2,"bigmed, med",2
C18H32NO8P,"['med', 'tiny']",421.18735000000004,6.3735,62.769999999999996,2,"med, tiny",2
C20H37O8P,"['large', 'tiny']",436.22335,3.9195,59.36,2,"large, tiny",2
